node,carrier,2030,2040,2050,hist,units
BE,solid biomass for industry CC,1.1665797247994518e-06,7.071518197657321e-07,1.618236223192821e-06,0.0,GW_e
BE,solid biomass_stores,21628.530576745048,21628.530576745048,21628.530576745048,0.0,GW_e
BE,urban central gas CHP,1.3363629868731004e-06,5.719457529025348e-07,4.814585815891635e-07,0.0,GW_e
BE,urban central gas CHP CC,5.552198858012999e-07,2.3823876157717582e-07,1.3160358953271584e-07,0.0,GW_e
BE,urban central solid biomass CHP,2.440938302793364e-07,9.615426191326052e-08,5.4249590622519666e-08,0.0,GW_e
BE,urban central solid biomass CHP CC,9.661441371319556e-08,4.423456539971944e-08,3.00154272938754e-08,0.0,GW_e
BE,urban central water tanks,8.450876405738217,102.11475972427849,1009.6255927298066,0.0,GW_e
BG,BEV charger,8.04005675,19.296136199999996,27.336192949999997,8.04005675,GW_e
BG,BioSNG,1.34383543156106e-06,6.342302942381213e-07,8.774320312129427e-07,0.0,GW_e
BG,CCGT,0.08300101245710048,0.08300040532436273,0.0830001514657817,0.083,GW_e
BG,DAC,-1.3129728411956742e-07,-5.1429980767639125e-08,-3.895785776747765e-08,0.0,GW_e
BG,EV batteries,10.96371375,26.312913,37.276626750000005,0.0,GW_e
BG,Fischer-Tropsch,6.660569440254192e-07,3.248843076262068e-07,2.513159574301659e-06,0.0,GW_e
BG,H2 Electrolysis,1.0985174928047508e-06,2.287293663702703e-06,7.055555068010181,0.0,GW_e
BG,H2 Fuel Cell,3.997576817728399e-07,2.2319468506023217e-07,1.423535834811544e-07,0.0,GW_e
BG,H2 Store,3.1274423047355806e-05,2.9909718354844353e-05,1.5811043985369588e-05,0.0,"GWh_lhv,h2"
BG,Haber-Bosch,3.0971246567499733e-05,4.4627682633110725e-06,1.5066291867253578,0.0,"GW_lhv,nh3"
BG,OCGT,8.410026957184125e-07,2.976649498817888e-07,1.3912694327789569e-07,0.0,GW_e
BG,PHS,0.864,0.864,0.864,0.864,GW_e
BG,SMR,0.09243277735721228,0.21328622562557156,0.21328644519058912,0.0,GW_e
BG,SMR CC,1.615036888650885e-05,4.6754337375442145e-06,2.1211862924645067e-07,0.0,GW_e
BG,Sabatier,1.1345080706252473e-06,4.364448587220302e-07,2.695930828087247e-07,0.0,"GW_lhv,h2"
BG,V2G,8.04005675,19.296136199999996,27.336192949999997,8.04005675,GW_e
BG,ammonia cracker,7.707967337916172e-07,3.442974135254961e-07,2.3698685030141788e-07,0.0,"GW_lhv,nh3"
BG,battery,9.469152150959887e-06,1.0124439722379661e-05,1.36234205702683e-05,0.0,GWh_e
BG,battery charger,3.7258583851855946e-06,1.8830814358835546e-06,2.2373712761280747e-06,0.0,GW_e
BG,battery discharger,3.725858385183685e-06,1.8830814358825894e-06,2.237371276126928e-06,0.0,GW_e
BG,biogas,1726.7301746659984,1726.7301746659984,1726.7301746659984,0.0,GW_e
BG,biogas to gas,1.4141846837303596e-06,7.906543692833342e-07,0.19711552459487436,0.0,GW_e
BG,biomass to liquid,6.904149121782569e-07,3.6846242491399975e-07,3.892765660116616e-07,0.0,GW_e
BG,co2 stored,0.0017654503339039358,0.005613916251792658,311.2198743487269,0.0,GW_e
BG,coal/lignite,1.6155540470880598,1.6155538527661975,1.6155537973791363,1.6155537559440214,GW_e
BG,electricity distribution grid,4.485830238956146,4.4858313662470835,4.485832217036573,0.0,GW_e
BG,gas for industry,0.4235153173688012,0.42351542160467276,0.4235150129128726,0.0,GW_e
BG,gas for industry CC,1.9825955207886933e-06,1.3593265154539944e-06,1.3359429961513833e-06,0.0,GW_e
BG,gas_extraction,2708.7161272141534,2708.7161272141534,2708.7161272141534,2708.7161272141534,GW_lhv
BG,gas_stores,3960324.7086065193,4698211.329740021,6681573.501668753,0.0,GW_e
BG,helmeth,4.4216344038123245e-07,2.0435580706316255e-07,1.2778625113149754e-07,0.0,GW_e
BG,home battery,1.4229440876247983e-05,21.557600845321456,53.46231947640764,0.0,GWh_e
BG,home battery charger,4.752941327424883e-06,2.789256623395356,7.13216392321214,0.0,GW_e
BG,home battery discharger,5.010040059933015e-06,2.940134636211767,7.517960881007019,0.0,GW_e
BG,hydro,2.0395399999999997,2.0395399999999997,2.0395399999999997,2.0395399999999997,GW_e
BG,methanolisation,-4.7638075978778035e-06,-9.125280177546518e-06,-0.4336060987201681,0.0,GW_e
BG,nuclear,2.080000376307129,2.080000276063737,2.0800001579989833,2.08,GW_e
BG,nuclear (SMR),1.250723716291464e-07,4.399106159890649e-08,2.6988220534442536e-08,0.0,GW_e
BG,offwind,6.850159254329977e-07,4.657918686157936e-07,4.933713098321682e-07,0.0,GW_e
BG,oil,9.088033730068577e-07,3.150744553514649e-07,1.544790796000492e-07,0.0,GW_e
BG,onwind,0.6910021148907157,1.6245849826291757e-06,1.6416201146379685e-06,0.691,GW_e
BG,process emissions,0.16095838128968282,0.16095271970815278,1.7794136516613433e-07,0.0,GW_e
BG,process emissions CC,8.505282987534214e-07,6.6637860649279025e-06,0.16095877671024844,0.0,GW_e
BG,residential / services air heat pump,0.3142232312122805,1.2672449404174078e-06,4.383266267059447e-07,0.31422222222222224,GW_e
BG,residential / services biomass boiler,3.0659679200858245,3.266011887976807,3.2679389854175973,0.0,GW_e
BG,residential / services gas boiler,0.7651626678266026,1.375311506367791,1.3753054943462664,0.07000706819226023,GW_e
BG,residential / services oil boiler,3.2320143990359886,1.724912408384968,1.550597850833893,2.5858271951329725,GW_e
BG,residential / services resistive heater,3.280249547942582,3.1491976063597877,3.1488952097368084,2.3821692966341033,GW_e
BG,residential / services rural ground heat pump,5.539918287356358e-07,0.04117901649005194,0.07883634026244071,0.0,GW_e
BG,residential / services solar thermal,2.314782622909682e-05,1.166658551649162,1.166655460003908,0.0,GW_e
BG,residential / services water tanks charger,2.1730711372837304,3.3134992491688937,3.6330874521543364,0.0,GW_e
BG,residential / services water tanks discharger,2.3894068078378115,4.041250156612908,4.61659167122182,0.0,GW_e
BG,residential rural micro gas CHP,1.1317950584767061e-07,4.662895593275172e-08,2.194954703811954e-08,0.0,GW_e
BG,residential rural water tanks,0.33023149992714673,1.5557349675161762,1.5557794441252708,0.0,GW_e
BG,residential urban decentral micro gas CHP,1.1277087027245416e-07,4.668860741522528e-08,2.1628360935632758e-08,0.0,GW_e
BG,residential urban decentral water tanks,1.4135477748803345,3.910891230121016,3.9109065624577517,0.0,GW_e
BG,ror,0.0224,0.0224,0.0224,0.0224,GW_e
BG,services rural micro gas CHP,1.1329755467111002e-07,4.638519690856716e-08,2.169452108031436e-08,0.0,GW_e
BG,services rural water tanks,0.27344521832503593,0.6868217280462764,1.0296271215852157,0.0,GW_e
BG,services urban decentral micro gas CHP,1.1272086329456526e-07,4.6614469680514896e-08,2.1613237741281475e-08,0.0,GW_e
BG,services urban decentral water tanks,0.6590761999858625,1.312446232895115,1.3124605781387304,0.0,GW_e
BG,solar,9.312911796574346,22.14163941107141,48.19407961469825,1.9590099999999997,GW_e
BG,solid biomass,5.092091585845031e-07,2.065675847171768e-07,1.0897978339770924e-07,0.0,GW_e
BG,solid biomass for industry,0.4828758173878132,0.4828759417840072,1.1150750099204743e-06,0.0,GW_e
BG,solid biomass for industry CC,1.8245630019380227e-06,1.5366385757613593e-06,0.536528583254007,0.0,GW_e
BG,solid biomass_stores,24289.155933476166,24289.155933476166,24289.155933476166,0.0,GW_e
BG,urban central gas CHP,1.1239497775131097e-06,5.350849920954811e-07,2.453756087178999e-07,0.0,GW_e
BG,urban central gas CHP CC,4.4825715071067923e-07,2.285060103563653e-07,9.711386406677666e-08,0.0,GW_e
BG,urban central solid biomass CHP,0.3562580458277749,0.41419028131529023,0.7318365832911343,0.0,GW_e
BG,urban central solid biomass CHP CC,2.788654417964564e-07,2.3751861065168556e-07,1.6111082865160664e-06,0.0,GW_e
BG,urban central water tanks,38.013391443182485,38.020528294365484,221.45874725717914,0.0,GW_e
CH,BEV charger,11.374,27.2976,38.6716,11.374,GW_e
CH,BioSNG,1.1224676753882244e-06,5.323381136704384e-07,3.921947890359362e-07,0.0,GW_e
CH,CCGT,0.05500092053668575,0.05500035617770328,0.05500016332199566,0.055,GW_e
CH,DAC,-1.253264329007968e-07,-4.871607479888916e-08,-3.288377366544892e-08,0.0,GW_e
CH,EV batteries,15.51,37.224,52.734,0.0,GW_e
CH,Fischer-Tropsch,7.165800527814261e-07,3.540978993666823e-07,0.5347982997171723,0.0,GW_e
CH,H2 Electrolysis,1.0682084176053462e-06,1.6553444262306152e-06,0.5452219999023288,0.0,GW_e
CH,H2 Fuel Cell,4.35863010394826e-07,2.362916374916596e-07,1.9011032511693564e-07,0.0,GW_e
CH,H2 Store,3.8615303138151864e-05,2.8863554077160673e-05,1.3782477978557172e-05,0.0,"GWh_lhv,h2"
CH,Haber-Bosch,1.723791816272539e-05,3.467172979737873e-06,2.540374035958936e-06,0.0,"GW_lhv,nh3"
CH,OCGT,8.247702728493835e-07,2.884022318363447e-07,1.4150994276254073e-07,0.0,GW_e
CH,PHS,4.980750000000001,4.980750000000001,4.980750000000001,4.980750000000001,GW_e
CH,SMR,0.22145454038416854,0.47371071403144793,0.4737109185116928,0.0,GW_e
CH,SMR CC,7.1175980734676235e-06,2.114143784876712e-06,1.8950034175261042e-07,0.0,GW_e
CH,Sabatier,1.1227051335991354e-06,4.3409491880061696e-07,3.572745354436727e-07,0.0,"GW_lhv,h2"
CH,V2G,11.374,27.2976,38.6716,11.374,GW_e
CH,ammonia cracker,7.790021983583792e-07,3.439006518216256e-07,2.3583697045606463e-07,0.0,"GW_lhv,nh3"
CH,battery,7.49702674906932e-06,8.250645779994045e-06,1.2498871985640789e-05,0.0,GWh_e
CH,battery charger,3.5977356223035467e-06,1.8027490379310968e-06,2.196698831348537e-06,0.0,GW_e
CH,battery discharger,3.5977356223017027e-06,1.8027490379301726e-06,2.1966988313474107e-06,0.0,GW_e
CH,biogas,458.60736857824344,458.60736857824344,458.60736857824344,0.0,GW_e
CH,biogas to gas,1.2651514847148123e-06,6.398281269387245e-07,0.05235264716906372,0.0,GW_e
CH,biomass to liquid,6.218718016609888e-07,3.3128795421749624e-07,2.6372468226821957e-07,0.0,GW_e
CH,co2 stored,0.0019140515769410546,0.005845440803462445,3626.783660652307,0.0,GW_e
CH,coal/lignite,2.941636197529016e-07,9.639955036730672e-08,4.160495333181725e-08,0.0,GW_e
CH,electricity distribution grid,8.02762682923092,8.325203904593414,9.575857852341985,0.0,GW_e
CH,gas for industry,0.5433782730204308,0.5433784106752431,0.5433781070330638,0.0,GW_e
CH,gas for industry CC,2.119821427113646e-06,1.3927543811842327e-06,1.2262452001043317e-06,0.0,GW_e
CH,gas_stores,3989079.5918002725,4682036.802195564,6642768.564487081,0.0,GW_e
CH,helmeth,4.196754697989357e-07,1.8843327172487445e-07,1.4425256101133935e-07,0.0,GW_e
CH,home battery,1.1533613515712195e-05,2.945149600427115e-05,10.64274376070982,0.0,GWh_e
CH,home battery charger,4.5291153868631165e-06,6.940279069614859e-06,1.8697395316096557,0.0,GW_e
CH,home battery discharger,4.774106802731586e-06,7.315696485722001e-06,1.9708785170466243,0.0,GW_e
CH,hydro,9.18198,9.18198,9.18198,9.18198,GW_e
CH,methanolisation,-3.583966660930792e-06,-1.0531883122290212e-05,-4.596103738668837e-06,0.0,GW_e
CH,nuclear,2.970000383403175,2.970000251596203,2.970000210487485,2.97,GW_e
CH,nuclear (SMR),1.251752263973481e-07,4.3948376909082873e-08,2.695320500179763e-08,0.0,GW_e
CH,oil,9.09162368310762e-07,3.151419934423506e-07,1.545538254454118e-07,0.0,GW_e
CH,onwind,0.0750013487274625,8.603541737887285e-07,7.393183284826492e-07,0.075,GW_e
CH,process emissions,0.2260267920700636,0.22259465012367136,1.9178803424324543e-07,0.0,GW_e
CH,process emissions CC,9.801636619058994e-07,8.599845672478117e-06,0.21917793717272938,0.0,GW_e
CH,residential / services air heat pump,0.311113362707722,1.5219901108334547e-06,1.0262659188987127,0.31111111111111106,GW_e
CH,residential / services biomass boiler,0.702787524490218,0.7024698058672223,0.7024637580544033,0.0,GW_e
CH,residential / services gas boiler,7.013613115138525,8.327848337012977,8.759640207934305,0.0,GW_e
CH,residential / services oil boiler,8.635467227872327,8.63547358759799,8.635469822817697,0.0,GW_e
CH,residential / services resistive heater,1.7492356476670052,4.631527797929982,4.934322329088978,0.0,GW_e
CH,residential / services rural ground heat pump,0.11198967085323687,0.11231775225839591,0.26776936699650755,0.1119882596685083,GW_e
CH,residential / services solar thermal,0.0032909249422319884,8.988891295245585,8.989058440486248,0.0,GW_e
CH,residential / services water tanks charger,4.022802248375339,7.085805883214637,11.681332438551,0.0,GW_e
CH,residential / services water tanks discharger,3.457214206664947,5.058309349113072,8.302804289662351,0.0,GW_e
CH,residential rural micro gas CHP,1.1490778070742726e-07,4.519485908660472e-08,2.2051388884504697e-08,0.0,GW_e
CH,residential rural water tanks,1.1301327064954856,1.130156685234891,1.518147859298143,0.0,GW_e
CH,residential urban decentral micro gas CHP,1.1607474906445188e-07,4.533873750797479e-08,2.205570944944195e-08,0.0,GW_e
CH,residential urban decentral water tanks,3.1729560443731843,3.1730052874723653,5.184123780226262,0.0,GW_e
CH,ror,4.6048,4.6048,4.6048,4.6048,GW_e
CH,services rural micro gas CHP,1.1451500462465422e-07,4.503586127535558e-08,2.1968199040922417e-08,0.0,GW_e
CH,services rural water tanks,1.4706842448440884,1.4707006028720324,1.4707034963653185,0.0,GW_e
CH,services urban decentral micro gas CHP,1.1546877670056763e-07,4.512472898018477e-08,2.2068678684273827e-08,0.0,GW_e
CH,services urban decentral water tanks,3.8595807463644514,3.8595997895198306,3.859593857107544,0.0,GW_e
CH,solar,21.511358098723324,29.27958154657805,37.01983150029542,4.33992,GW_e
CH,solid biomass,3.761367251968295e-07,1.6207314249025524e-07,8.25690401682673e-08,0.0,GW_e
CH,solid biomass for industry,0.8093598551162102,0.8093600803578788,3.987924859302438e-06,0.0,GW_e
CH,solid biomass for industry CC,1.8464940959736022e-06,1.345691998460716e-06,0.8992853986084031,0.0,GW_e
CH,solid biomass_stores,18326.536863647758,18326.536863647758,18326.536863647758,0.0,GW_e
CH,urban central gas CHP,1.226508192455472e-06,5.622525307531197e-07,4.3320594031536793e-07,0.0,GW_e
CH,urban central gas CHP CC,5.093958867863963e-07,2.3468373895720982e-07,1.1810912295174502e-07,0.0,GW_e
CH,urban central solid biomass CHP,0.20680595113010453,0.405871183876296,0.557486640345769,0.07647520000000001,GW_e
CH,urban central solid biomass CHP CC,3.496457816793941e-07,2.656096479006005e-07,3.529475751943471e-07,0.0,GW_e
CH,urban central water tanks,10.554896261370178,73.73149543657027,577.4421733050916,0.0,GW_e
CO,CO2 pipeline,0.000124454399192177,4.5741567909547366e-05,8.070297927763786,0.0,GW_e
CZ,BEV charger,12.6005,30.241199999999996,42.841699999999996,12.6005,GW_e
CZ,BioSNG,1.0515328584534303e-06,5.575309984291675e-07,4.386730843038824e-07,0.0,GW_e
CZ,CCGT,0.6372897260749916,0.637289183024458,0.5162889703208027,0.6372887899580633,GW_e
CZ,DAC,-1.2548620868332925e-07,-4.841626247806543e-08,-3.2794520199179225e-08,0.0,GW_e
CZ,EV batteries,17.1825,41.238,58.4205,0.0,GW_e
CZ,Fischer-Tropsch,7.221655705722214e-07,3.6061745353613843e-07,2.541415351786901e-05,0.0,GW_e
CZ,H2 Electrolysis,1.0587192030159206e-06,8.56101036612225e-07,1.643938543468993e-06,0.0,GW_e
CZ,H2 Fuel Cell,4.3930961160352426e-07,2.3592084400643232e-07,2.0202276418200477e-07,0.0,GW_e
CZ,H2 Store,4.175938716436085e-05,2.640209713488377e-05,1.1712809500366437e-05,0.0,"GWh_lhv,h2"
CZ,Haber-Bosch,2.6953248874330237e-05,2.9435846460957106e-06,1.982719934515873e-06,0.0,"GW_lhv,nh3"
CZ,OCGT,8.28460908034208e-07,2.9166288715581843e-07,1.425817736500535e-07,0.0,GW_e
CZ,PHS,1.155,1.155,1.155,1.155,GW_e
CZ,SMR,0.3314001815792202,0.9058461591309209,0.9058463633013172,0.0,GW_e
CZ,SMR CC,8.130234090872134e-06,1.9811822481522565e-06,1.8927197750607386e-07,0.0,GW_e
CZ,Sabatier,1.1174389678186689e-06,4.1855906433503176e-07,3.4086996110928586e-07,0.0,"GW_lhv,h2"
CZ,V2G,12.6005,30.241199999999996,42.841699999999996,12.6005,GW_e
CZ,ammonia cracker,7.80874676800579e-07,3.4260509393010894e-07,2.358468842899525e-07,0.0,"GW_lhv,nh3"
CZ,battery,7.3824785369733435e-06,6.375121564897165e-06,7.89889566940733e-06,0.0,GWh_e
CZ,battery charger,3.5760676605577745e-06,1.531012816888175e-06,1.3472468099839108e-06,0.0,GW_e
CZ,battery discharger,3.576067660555941e-06,1.5310128168873902e-06,1.34724680998322e-06,0.0,GW_e
CZ,biogas,12539.094766051492,12539.094766051492,12539.094766051492,0.0,GW_e
CZ,biogas to gas,1.476816413856309e-06,8.086499057910527e-07,1.431403720595607,0.0,GW_e
CZ,biomass to liquid,5.96473487055136e-07,3.418100081592454e-07,2.80279028491478e-07,0.0,GW_e
CZ,co2 stored,0.0018149723129805638,0.003621960653447368,7652.0862319838,0.0,GW_e
CZ,coal/lignite,4.658650952257384,4.658650755109685,4.55537103333353,4.658650657310679,GW_e
CZ,electricity distribution grid,9.749582903438304,10.14448439323335,11.577127805570528,0.0,GW_e
CZ,gas for industry,0.7716886056739779,0.7728304489270966,0.7728301467556187,0.0,GW_e
CZ,gas for industry CC,2.321174915032851e-06,1.312002778087918e-06,1.240331633413828e-06,0.0,GW_e
CZ,gas_stores,3924886.6934096524,4687566.710863742,6624473.165713238,0.0,GW_e
CZ,helmeth,4.248882050744111e-07,1.86695355616086e-07,1.672159356757444e-07,0.0,GW_e
CZ,home battery,9.871231238219552e-06,2.1966370114182015e-05,0.10756895508957304,0.0,GWh_e
CZ,home battery charger,4.441604769930795e-06,5.472101541754963e-06,0.018897854726132455,0.0,GW_e
CZ,home battery discharger,4.681862513080756e-06,5.768101486551932e-06,0.019920087941841816,0.0,GW_e
CZ,hydro,0.6849839022845103,0.6849839022845103,0.6849839022845103,0.6849839022845103,GW_e
CZ,methanolisation,-4.13923422404462e-06,-3.2643416498849318e-06,-1.591423379605756e-06,0.0,GW_e
CZ,nuclear,4.2900003862233484,2.2500003142288176,2.2500001667615206,4.29,GW_e
CZ,nuclear (SMR),1.2504976732200058e-07,4.396998822787283e-08,2.6945724142074315e-08,0.0,GW_e
CZ,oil,9.091202522104948e-07,3.1545045003807675e-07,1.5463871112807678e-07,0.0,GW_e
CZ,onwind,0.3394241730135974,4.207571737040066e-06,5.144267252105405e-06,0.33942000000000005,GW_e
CZ,process emissions,0.44748776749722785,0.4063906749152902,1.9215863784438626e-07,0.0,GW_e
CZ,process emissions CC,1.178177821865179e-06,2.2571528826115003e-06,0.3641551057941297,0.0,GW_e
CZ,residential / services air heat pump,0.18640673513717113,0.1620347358021986,1.0868608799009756,0.0942732958333583,GW_e
CZ,residential / services biomass boiler,7.733039169609846e-06,0.47080116060322835,0.47082270113247177,0.0,GW_e
CZ,residential / services gas boiler,9.614463339703645,12.094777025252245,11.664539364040742,5.960694244641714,GW_e
CZ,residential / services oil boiler,13.435385621904025,12.705096267585851,12.644959669178895,0.7904286844442846,GW_e
CZ,residential / services resistive heater,4.120197406520933,4.515571939388076,5.653658756063229,1.905942349999646,GW_e
CZ,residential / services rural ground heat pump,0.20176793089835615,0.21406835280605313,0.5035450567609726,0.0,GW_e
CZ,residential / services solar thermal,1.986062394156174e-05,7.039886712083429e-06,2.577617141464932e-06,0.0,GW_e
CZ,residential / services water tanks charger,6.986923403224927,5.680373435488917,9.567405548681746,0.0,GW_e
CZ,residential / services water tanks discharger,5.921697154111692,5.744348869295571,8.123981617035634,0.0,GW_e
CZ,residential rural micro gas CHP,1.156530468965892e-07,4.60531506274436e-08,2.2259219958451828e-08,0.0,GW_e
CZ,residential rural water tanks,2.4363008904278867,2.436319348427362,2.5594419409094553,0.0,GW_e
CZ,residential urban decentral micro gas CHP,1.1630928365449932e-07,4.634040553228071e-08,2.2363512658957544e-08,0.0,GW_e
CZ,residential urban decentral water tanks,3.9719423987942686,3.9719747573427764,3.9719788141788066,0.0,GW_e
