Generator,year,carrier,bus,capital_cost,marginal_cost,p_nom_opt,build_year,p_nom,cf,p_tot,p_nom_max,LCOE,opex,capex,totex
CH1 1 onwind-2050,2050,onwind,CH0 0,153459.04364756963,0.015000000000000003,0.0001750837092091469,2050,20.140644003571765,0.006374849583903899,0.009777319042610463,31683.43454347422,54.507946988072035,0.00014665978563915697,26.868178573504863,26.868325233290502
BE1 0 onwind-2050,2050,onwind,BE0 0,153459.04364756963,0.015,2806.4558708540367,2050,603.6751518988,0.32208043972320727,7918203.778708376,2806.4559588138677,54.507946988072035,118773.05668062564,430676033.98036766,430794807.0370483
AT1 3 onwind-2050,2050,onwind,AT0 0,153459.04364756963,0.015000000000000003,0.000503765147380797,2050,1031.6750583377732,0.0630873696047876,0.2784034700901663,43208.11289673159,54.507946988072035,0.004176052051352496,77.30731774003408,77.31149379208543
AT1 2 onwind-2050,2050,onwind,AT0 0,153459.04364756963,0.015,0.0003808011216604217,2050,308.3339318696708,0.03950166690398626,0.13177036460497027,31935.404142567273,54.507946988072035,0.001976555469074554,58.43737594993013,58.43935250539921
AT1 1 onwind-2050,2050,onwind,AT0 0,153459.04364756963,0.015,8.881520015624838e-05,2050,47.29217794429876,0.004395292171636715,0.003419630284769372,13177.75811173095,54.507946988072035,5.129445427154058e-05,13.629495677345353,13.629546971799625
AT1 0 onwind-2050,2050,onwind,AT0 0,153459.04364756963,0.015000000000000001,0.0013408509060889523,2050,1836.8188318482569,0.1380606796120924,1.6216405772134244,28069.820934033814,54.507946988072035,0.024324608658201366,205.76569772238784,205.79002233104603
AL1 0 onwind-2050,2050,onwind,AL0 0,153459.04364756963,0.015000000000000006,0.0002974258697477679,2050,0.0,0.024625816592242937,0.0641613490834046,56239.01970713419,54.507946988072035,0.0009624202362510693,45.642689527539076,45.643651947775325
LT6 0 onwind-2050,2050,onwind,LT2 0,153459.04364756963,0.015000000000000006,0.003958097000981069,2050,539.0,0.21099292488174073,7.3157428576551435,106969.0509423178,54.507946988072035,0.1097361428648272,607.4057804348683,607.5155165777331
BA1 0 onwind-2050,2050,onwind,BA0 0,153459.04364756963,0.015000000000000001,0.00035611410233413464,2050,87.00000000000001,0.030276711256348735,0.09445000333199552,115352.18375449003,54.507946988072035,0.001416750049979933,54.648929573609045,54.65034632365902
FI2 4 onwind-2050,2050,onwind,FI1 0,153459.04364756963,0.015,0.0017183631798441611,2050,702.7319678702738,0.1694740030169813,2.5510686877125677,169632.5044617969,54.507946988072035,0.038266030315688516,263.69837021808166,263.73663624839736
CH1 2 onwind-2050,2050,onwind,CH0 0,153459.04364756963,0.015000000000000001,0.00026590382440229486,2050,24.938096172458472,0.018807836774316713,0.04380942336873843,17763.51500856722,54.507946988072035,0.0006571413505310765,40.80534659500746,40.80600373635799
CZ1 1 onwind-2050,2050,onwind,CZ0 0,153459.04364756963,0.015,0.0014364772107221613,2050,70.42565357585603,0.14801677828656593,1.8625751044033412,26213.371630254675,54.507946988072035,0.027938626566050118,220.44041897895124,220.4683576055173
DE1 20 onwind-2050,2050,onwind,DE0 0,153459.04364756963,0.015,0.0005041048738045645,2050,320.0908240886827,0.07108660667486502,0.31391551881036134,22726.715861244575,54.507946988072035,0.00470873278215542,77.35945183212725,77.3641605649094
DE1 2 onwind-2050,2050,onwind,DE0 0,153459.04364756963,0.015,0.0007774729211252728,2050,1003.5670985892372,0.11339536799898609,0.7722976132821638,20722.229289465697,54.507946988072035,0.011584464199232458,119.31025093776671,119.32183540196594
DE1 19 onwind-2050,2050,onwind,DE0 0,153459.04364756963,0.015,0.001350283130645398,2050,1550.0979939101426,0.1737225128139967,2.0548733073627625,8930.247293977847,54.507946988072035,0.030823099610441437,207.2131578822891,207.24398098189954
DE1 18 onwind-2050,2050,onwind,DE0 0,153459.04364756963,0.015,0.000655644761481235,2050,550.4188954109636,0.09664148104962667,0.5550553317377076,15684.173998379236,54.507946988072035,0.008325829976065614,100.61461806944922,100.62294389942528
DE1 17 onwind-2050,2050,onwind,DE0 0,153459.04364756963,0.015,0.00100049551764968,2050,1075.5772993910198,0.1419838385689698,1.244394740026482,14307.711607967163,54.507946988072035,0.01866592110039723,153.5350853122,153.5537512333004
DE1 16 onwind-2050,2050,onwind,DE0 0,153459.04364756963,0.015,0.0012338464623388261,2050,1030.4951787515665,0.1606393866692017,1.7362700092376817,9719.183851050677,54.507946988072035,0.026044050138565224,189.3448981184533,189.37094216859185
CZ1 0 onwind-2050,2050,onwind,CZ0 0,153459.04364756963,0.015,0.0009596756100949921,2050,212.5271169486779,0.12605099798224007,1.0596802791111946,51461.6267649191,54.507946988072035,0.015895204186667917,147.2709013370754,147.28679654126208
DE1 15 onwind-2050,2050,onwind,DE0 0,153459.04364756963,0.015,17342.2854764531,2050,4751.932216109878,0.32406156775663475,49230921.60704678,17342.285575073525,54.507946988072035,738463.8241057018,2661330543.879629,2662069007.703735
DE1 13 onwind-2050,2050,onwind,DE0 0,153459.04364756963,0.015,0.003241964229654005,2050,932.6929448268935,0.21397665563614046,6.076852852727437,5703.834951909465,54.507946988072035,0.09115279279091155,497.5087302223334,497.5998830151243
DE1 12 onwind-2050,2050,onwind,DE0 0,153459.04364756963,0.015,0.000978931659259916,2050,562.82090102397,0.1479984554062833,1.269152072024492,5495.250441675496,54.507946988072035,0.01903728108036738,150.2259162263552,150.24495350743555
DE1 10 onwind-2050,2050,onwind,DE0 0,153459.04364756963,0.015,0.0004133593066478319,2050,336.1587815117886,0.06130968185867638,0.22200404563497822,8877.40669904043,54.507946988072035,0.003330060684524673,63.433723880998755,63.43705394168328
DE1 1 onwind-2050,2050,onwind,DE0 0,153459.04364756963,0.015000000000000001,0.0025958407006204227,2050,2133.803044105093,0.20873754827251936,4.746600950328887,9530.066905463576,54.507946988072035,0.0711990142549333,398.3552313786472,398.42643039290215
DE1 0 onwind-2050,2050,onwind,DE0 0,153459.04364756963,0.015,0.0015439026636121938,2050,2990.6344584924245,0.1804611315827972,2.440662334347364,24282.676008418675,54.507946988072035,0.03660993501521046,236.92582624286268,236.9624361778779
CZ1 2 onwind-2050,2050,onwind,CZ0 0,153459.04364756963,0.015,0.002748114431288252,2050,56.16490088829264,0.17499348048244062,4.212702475673549,9044.695225294778,54.507946988072035,0.06319053713510323,421.7230124595799,421.78620299671496
DE1 14 onwind-2050,2050,onwind,DE0 0,153459.04364756963,0.015000000000000001,0.001595518572138185,2050,2488.5607300750444,0.17478176261672984,2.4428797233361106,16394.416168193973,54.507946988072035,0.03664319585004166,244.8467542022617,244.88339739811175
FR1 0 onwind-2050,2050,onwind,FR0 0,153459.04364756963,0.015,0.00013070317711852625,2050,0.7747124411163868,0.005594853993250495,0.006405883085705313,13193.827302408888,54.507946988072035,9.608824628557969e-05,20.057584562307945,20.05768065055423
DE1 11 onwind-2050,2050,onwind,DE0 0,153459.04364756963,0.015000000000000003,0.0023657433716873727,2050,1364.7854835622204,0.2053727259619563,4.256126286888021,12791.283160426901,54.507946988072035,0.06384189430332032,363.0447153347211,363.1085572290244
FR1 10 onwind-2050,2050,onwind,FR0 0,153459.04364756963,0.015000000000000001,0.0020954924398294064,2050,462.3819054047871,0.17601821079672636,3.231080710772308,36118.29325422512,54.507946988072035,0.04846621066158462,321.5722657869331,321.62073199759465
GB0 4 onwind-2050,2050,onwind,GB4 0,153459.04364756963,0.015000000000000006,39.79534524664524,2050,415.3746072643924,0.3299140510512563,115010.42161454381,39.795357650798906,54.507946988072035,1725.1563242181578,6106955.623175034,6108680.779499252
GB0 5 onwind-2050,2050,onwind,GB4 0,153459.04364756963,0.015000000000000003,7425.427265710681,2050,27.788641561389976,0.3293964237375653,21426164.469784915,7425.427471757584,54.507946988072035,321392.4670467738,1139498966.870549,1139820359.3375957
GB0 6 onwind-2050,2050,onwind,GB4 0,153459.04364756963,0.015000000000000003,39.79674011657416,2050,30.533368654692495,0.3174902645010738,110683.27930201066,39.79675017896625,54.507946988072035,1660.2491895301603,6107169.67858034,6108829.9277698705
GB0 7 onwind-2050,2050,onwind,GB4 0,153459.04364756963,0.015,18334.10793713641,2050,49.419285274681,0.3296093815827429,52937503.25630973,18334.10852615822,54.507946988072035,794062.548844646,2813534670.1642694,2814328732.7131143
GB0 8 onwind-2050,2050,onwind,GB4 0,153459.04364756963,0.015000000000000001,25738.199628355203,2050,1169.02240006204,0.40381215961956296,91046166.27541499,25738.199740843964,54.507946988072035,1365692.494131225,3949759500.177622,3951125192.671753
GB0 9 onwind-2050,2050,onwind,GB4 0,153459.04364756963,0.015000000000000005,39.79141460204271,2050,182.8570848981582,0.3637445961904249,126791.46943768841,39.7914223357493,54.507946988072035,1901.8720415653268,6106352.430213411,6108254.302254977
GB5 0 onwind-2050,2050,onwind,GB5 0,153459.04364756963,0.015,40.763511492600344,2050,1336.7073041898013,0.34133799804254905,121887.8261571613,40.76352559843872,54.507946988072035,1828.3173923574193,6255529.489371163,6257357.80676352
GR1 0 onwind-2050,2050,onwind,GR0 0,153459.04364756963,0.015,0.00048487094000388494,2050,1002.8314818663011,0.05694694813144393,0.2418804215726083,56246.26252156295,54.507946988072035,0.0036282063235891244,74.4078307454943,74.41145895181788
GR1 1 onwind-2050,2050,onwind,GR0 0,153459.04364756963,0.015000000000000001,0.002611531509996436,2050,2208.4302223251366,0.1706256555970375,3.903405857807858,61042.813779999655,54.507946988072035,0.05855108786711787,400.7631279795465,400.8216790674136
GR1 2 onwind-2050,2050,onwind,GR0 0,153459.04364756963,0.015,0.0006049451436891901,2050,901.7382958085627,0.07166907675071844,0.37979733301338625,57380.76961642556,54.507946988072035,0.005696959995200794,92.83430320978471,92.84000016977991
HR1 0 onwind-2050,2050,onwind,HR0 0,153459.04364756963,0.015000000000000003,0.0006666682547912543,2050,788.2999999999998,0.07145063721512694,0.417272715355562,63892.242079647884,54.507946988072035,0.006259090730333431,102.30627281046017,102.31253190119051
HU1 0 onwind-2050,2050,onwind,HU0 0,153459.04364756963,0.015000000000000006,0.0019423008884403201,2050,181.21680977948193,0.1539160308593753,2.6188128929143417,56976.74464536255,54.507946988072035,0.039282193393715144,298.06363681587635,298.10291900927007
HU1 1 onwind-2050,2050,onwind,HU0 0,153459.04364756963,0.015,0.0009672451333153014,2050,141.783190220518,0.10749915344087706,0.9108475690905398,57294.12459061141,54.507946988072035,0.013662713536358097,148.43251313133214,148.4461758448685
IE5 0 onwind-2050,2050,onwind,IE5 0,153459.04364756963,0.015,49997.5996254871,2050,4274.659999999999,0.34256149229800664,150034730.48986006,116605.37534022302,54.507946988072035,2250520.9573479006,7672583823.201336,7674834344.158684
IT1 0 onwind-2050,2050,onwind,IT0 0,153459.04364756963,0.015000000000000001,0.0003539502529595752,2050,332.474892376843,0.03477737539158665,0.1078308767579905,22639.451585664814,54.507946988072035,0.0016174631513698576,54.316867317991765,54.318484781143134
IT1 1 onwind-2050,2050,onwind,IT0 0,153459.04364756963,0.015,0.0006130600772581697,2050,610.8774407111464,0.07411243067507627,0.39801386288496826,21807.330292053848,54.507946988072035,0.0059702079432745235,94.07961315454388,94.08558336248716
IT1 10 onwind-2050,2050,onwind,IT0 0,153459.04364756963,0.015,45.995293699943105,2050,772.9294090370768,0.23277041921520636,93787.57165700971,45.99529595937929,54.507946988072035,1406.8135748551456,7058393.783482353,7059800.597057208
IT1 9 onwind-2050,2050,onwind,IT0 0,153459.04364756963,0.015000000000000003,0.0003673443714898229,2050,181.5087573095979,0.05150112972790859,0.16572737514681027,17296.94732288162,54.507946988072035,0.0024859106272021544,56.37231593814577,56.37480184877297
FR1 1 onwind-2050,2050,onwind,FR0 0,153459.04364756963,0.015,0.0013918263476058788,2050,282.9558241824846,0.15814084146716334,1.9281162065302853,40858.36786545628,54.507946988072035,0.028921743097954276,213.588340227088,213.61726197018595
IT1 8 onwind-2050,2050,onwind,IT0 0,153459.04364756963,0.015000000000000003,0.0005149823696412014,2050,753.4492363465986,0.06754848446859849,0.3047278005124421,39328.649079794995,54.507946988072035,0.0045709170076866324,79.02870194049797,79.03327285750565
IT1 7 onwind-2050,2050,onwind,IT0 0,153459.04364756963,0.015000000000000006,0.000512436865532216,2050,724.3822957445178,0.06613084737685596,0.2968578651083204,31612.665666536577,54.507946988072035,0.004452867976624808,78.63807131433211,78.64252418230873
IT1 6 onwind-2050,2050,onwind,IT0 0,153459.04364756963,0.015,0.00023947570492464237,2050,91.31552850871365,0.01975749170789572,0.04144740786759007,11470.566823034333,54.507946988072035,0.000621711118013851,36.7497126545632,36.75033436568121
IT1 5 onwind-2050,2050,onwind,IT0 0,153459.04364756963,0.015,0.0005399644197903253,2050,451.75074491312756,0.0684307378284573,0.3236834335509332,16504.4432285161,54.507946988072035,0.004855251503263998,82.86242346473814,82.8672787162414
GB0 3 onwind-2050,2050,onwind,GB4 0,153459.04364756963,0.015000000000000001,39.79241420251932,2050,4152.925988631516,0.3473814580633718,121090.7665420672,39.7924213184815,54.507946988072035,1816.3614981310081,6106505.827946582,6108322.189444713
IT1 4 onwind-2050,2050,onwind,IT0 0,153459.04364756963,0.015000000000000001,0.0004035405190972803,2050,226.6127586551625,0.052483269996756295,0.18552914392130443,21796.040563226004,54.507946988072035,0.0027829371588195665,61.92694213371245,61.92972507087127
IT1 2 onwind-2050,2050,onwind,IT0 0,153459.04364756963,0.015,0.0003776045993035022,2050,255.26064812234705,0.039681297814412424,0.13125844331483427,19635.491649458214,54.507946988072035,0.001968876649722514,57.94684068603919,57.94880956268891
IT1 16 onwind-2050,2050,onwind,IT0 0,153459.04364756963,0.015000000000000005,0.00034816708629799607,2050,314.3736976971687,0.03315392009107683,0.1011175889154093,22943.240616870564,54.507946988072035,0.0015167638337311399,53.42938809285132,53.43090485668505
IT1 15 onwind-2050,2050,onwind,IT0 0,153459.04364756963,0.015,0.0008029776095878868,2050,1214.8039320298749,0.10226050245202993,0.7193089498122802,34050.211258302734,54.507946988072035,0.010789634247184203,123.22417603776864,123.23496567201583
IT1 14 onwind-2050,2050,onwind,IT0 0,153459.04364756963,0.015000000000000005,0.0006150514904996807,2050,930.2255171105277,0.08194286624114089,0.441495958472684,33123.94566402743,54.507946988072035,0.006622439377090263,94.38521352609327,94.39183596547036
IT1 12 onwind-2050,2050,onwind,IT0 0,153459.04364756963,0.015,0.0016078387858327991,2050,943.895614265196,0.14039186415585117,1.9773727633890874,20895.30036773652,54.507946988072035,0.02966059145083631,246.7374024133709,246.76706300482172
IT1 11 onwind-2050,2050,onwind,IT0 0,153459.04364756963,0.015000000000000005,0.00015166619500958225,2050,48.004953652304536,0.007145995083202812,0.00949413954232061,26453.144198445276,54.507946988072035,0.0001424120931348092,23.27454923983629,23.274691651929423
IT1 3 onwind-2050,2050,onwind,IT0 0,153459.04364756963,0.015000000000000001,0.0009649702437497826,2050,702.3881911919643,0.11626625937499802,0.9828148904849534,19624.718952502004,54.507946988072035,0.014742223357274303,148.0834107542038,148.09815297756109
GB0 2 onwind-2050,2050,onwind,GB4 0,153459.04364756963,0.015,39.79200658017697,2050,717.8556261219754,0.34175052368264514,119126.70640351054,39.79201453199312,54.507946988072035,1786.900596052658,6106443.274611755,6108230.175207808
IT1 13 onwind-2050,2050,onwind,IT0 0,153459.04364756963,0.015000000000000005,0.00014612345423905778,2050,53.54027149837337,0.0062492900382488045,0.007999350339112483,19349.58518762258,54.507946988072035,0.0001199902550866873,22.423965542005213,22.4240855322603
GB0 16 onwind-2050,2050,onwind,GB4 0,153459.04364756963,0.015000000000000005,26827.01512585309,2050,146.64367954767405,0.32158529999949653,75574041.67628524,26827.01616548093,54.507946988072035,1133610.6251442789,4116848085.1323,4117981695.7574444
FR1 23 onwind-2050,2050,onwind,FR0 0,153459.04364756963,0.015000000000000005,0.0003506153963549996,2050,15.02016420707164,0.04191051831209844,0.12872358338749318,13537.086948986676,54.507946988072035,0.0019308537508123983,53.805103412751805,53.80703426650262
FR1 22 onwind-2050,2050,onwind,FR0 0,153459.04364756963,0.015000000000000005,0.003802961104591308,2050,1099.0484768819101,0.2032897966907757,6.772383942431584,44069.86835107471,54.507946988072035,0.10158575913647379,583.5987741394872,583.7003598986237
FR1 21 onwind-2050,2050,onwind,FR0 0,153459.04364756963,0.015000000000000003,11567.3072974327,2050,1578.5177116181696,0.2632479622765324,26674813.857662447,11567.308418290047,54.507946988072035,400122.2078649368,1775107915.4415755,1775508037.6494405
