cluster,,,,37m,37m,37m
ll,,,,v3.0,v3.0,v3.0
opt,,,,3H-I-T-H-B-A-CCL,3H-I-T-H-B-A-CCL,3H-I-T-H-B-A-CCL
planning_horizon,,,,2030,2040,2050
generators,capital,ES1 7,solar,1388003030.1715863,1388003030.1715863,1387854755.122301
generators,capital,ES1 7,solar rooftop,175263823.35394496,313721402.17714286,434875579.2910032
generators,capital,ES1 8,offwind-ac,96.92278088791572,53.03995965365379,56.77846878166459
generators,capital,ES1 8,onwind,344867840.51445985,29256304.9488751,106.91472590519935
generators,capital,ES1 8,solar,74861622.57163423,74861645.17368189,549291555.5592638
generators,capital,ES1 8,solar rooftop,68235868.26600534,122141877.89448395,169311113.69660658
generators,capital,ES1 9,onwind,344867916.346846,29256384.328185417,218.35648257927951
generators,capital,ES1 9,solar,74862131.2069748,74866004.39553846,1415500968.7896955
generators,capital,ES1 9,solar rooftop,58014295.98760598,103845311.17915216,143948705.8915767
generators,capital,ES3 0,residential rural solar thermal,126.06429347358694,505.9744934906702,54.916259390528786
generators,capital,ES3 0,residential urban decentral solar thermal,218.2410615557887,225047.92076021695,103.39960554737635
generators,capital,ES3 0,services rural solar thermal,307.5558702609794,1746.4957951596812,75.61030458296644
generators,capital,ES3 0,services urban decentral solar thermal,211.45716013317102,170542.43002624947,2009.7606146005505
generators,capital,ES3 0,urban central solar thermal,2200175.4902356616,7655062.784188354,7655227.571620539
generators,capital,ES4 0,offwind-ac,111.13087448091461,74.02689770354301,82.52136372818052
generators,capital,ES4 0,offwind-dc,91.09684519292009,62.415452949365935,76.71322046445347
generators,capital,ES4 0,onwind,448557777.8165088,38052896.07161404,164423578.55919278
generators,capital,ES4 0,solar,73132089.28135411,132653797.01454693,168501922.0503965
generators,capital,ES4 0,solar rooftop,28454269.30024821,50933006.120422736,70602516.24872924
generators,capital,FI1 0,gas,0.0,0.0,0.0
generators,capital,FI1 0,residential rural solar thermal,47.38292456502152,20.71117425666939,8.210356468975087
generators,capital,FI1 0,residential urban decentral solar thermal,44.6590909157658,21.25104436688945,8.800806481716265
generators,capital,FI1 0,services rural solar thermal,49.5229588097325,22.116623002808083,8.51396932865012
generators,capital,FI1 0,services urban decentral solar thermal,43.33682446001446,20.66717475533644,8.68949579782245
generators,capital,FI1 0,urban central solar thermal,60.49961454846533,29.5040329546824,9.899929683264299
generators,capital,FI2 0,offwind,3950250.8122336175,,
generators,capital,FI2 0,offwind-ac,383.47309642234296,293.7656625268876,225.31955886510923
generators,capital,FI2 0,offwind-dc,481.52134548692766,431.7089318632421,297.946559129218
generators,capital,FI2 0,onwind,186408101.53003642,101812470.93142404,742.3553846588505
generators,capital,FI2 0,ror,48909462.2149746,48909462.2149746,48909462.2149746
generators,capital,FI2 0,solar,8257422.024930905,137662261.4964537,137662660.87497965
generators,capital,FI2 0,solar rooftop,51606025.98731825,92374538.97394305,128048101.99779168
generators,capital,FI2 1,offwind,3950250.8122336175,,
generators,capital,FI2 1,offwind-ac,293.66723015729644,205.5951343772002,165.08973461230727
generators,capital,FI2 1,offwind-dc,378.89178139516963,333.8904716150153,266.09098548878035
generators,capital,FI2 1,onwind,186408217.44077408,1509846406.9848478,4059219290.7171535
generators,capital,FI2 1,ror,110981103.86394846,110981103.86394846,110981103.86394846
generators,capital,FI2 2,offwind,3950250.8122336175,,
generators,capital,FI2 2,offwind-ac,394.13864178041024,346.21733948347196,248.8020001977736
generators,capital,FI2 2,offwind-dc,106.03505718481179,119.78318960208301,115.4127569512202
generators,capital,FI2 2,onwind,186407946.2915944,101811781.15736556,352.8565669516747
generators,capital,FI2 2,ror,7029800.379522341,7029800.379522341,7029800.379522341
generators,capital,FI2 2,solar,8257175.778691589,8263702.281243501,8256711.793645757
generators,capital,FI2 2,solar rooftop,108124779.61327861,193542837.78577542,268285975.90625316
generators,capital,FI2 3,offwind,3950250.8122336175,,
generators,capital,FI2 3,offwind-ac,294.3700881826294,220.527940486836,177.2781240622035
generators,capital,FI2 3,offwind-dc,105.60660168149018,120.16877951682494,119.37577528145604
generators,capital,FI2 3,onwind,186407914.3583543,101811732.74150395,329.2298333764537
generators,capital,FI2 3,ror,109575143.788044,109575143.788044,109575143.788044
generators,capital,FI2 3,solar,8256834.557798482,8257272.672824003,8256580.362125776
generators,capital,FI2 3,solar rooftop,39725693.60031238,71108800.49656676,98569875.9512332
generators,capital,FI2 4,offwind,3950250.8122336175,,
generators,capital,FI2 4,offwind-ac,298.10544107449573,212.23847372620318,172.29153652026213
generators,capital,FI2 4,offwind-dc,328.2379940754539,340.3924960590524,328.5470825973034
generators,capital,FI2 4,onwind,186407875.47435778,101811641.07645561,263.69837021808166
generators,capital,FI2 4,ror,183262408.78752223,183262408.78752223,183262408.78752223
generators,capital,FI2 4,solar,8256442.459847171,8256402.265199538,8256383.753034265
generators,capital,FI2 4,solar rooftop,181.81077368306836,28010865.41808163,52521119.58570346
generators,capital,FR0 0,gas,0.0,0.0,0.0
generators,capital,FR0 0,residential rural solar thermal,99.48515058159221,43.64999212297144,18.175710785278543
generators,capital,FR0 0,residential urban decentral solar thermal,82.28112674668695,51.91076189294767,20.649834126351422
generators,capital,FR0 0,services rural solar thermal,113.65321261956095,43.89232998675516,18.58143309352225
generators,capital,FR0 0,services urban decentral solar thermal,78.07269231364786,48.918400805573725,19.69672736453092
generators,capital,FR0 0,urban central solar thermal,97.55494011909327,104.58484890176086,31.14835281133001
generators,capital,FR1 0,onwind,133445574.29815508,20212664.592275314,20.057584562307945
generators,capital,FR1 0,ror,182475669.4258991,182475669.4258991,182475669.4258991
generators,capital,FR1 0,solar,37698969.99001185,37698955.112380296,333580259.43284017
generators,capital,FR1 0,solar rooftop,68958603.6723162,123435568.74012223,171104405.90399447
generators,capital,FR1 1,onwind,133445809.74803537,20212833.26678657,213.588340227088
generators,capital,FR1 1,ror,146728386.64492378,146728386.64492378,146728386.64492378
generators,capital,FR1 1,solar,37698979.42555205,37698877.31306538,905898271.9789026
generators,capital,FR1 1,solar rooftop,39562600.96269777,70816865.24359179,98165202.26059952
generators,capital,FR1 10,onwind,133445825.6314902,20212871.04501908,321.5722657869331
generators,capital,FR1 10,ror,572973601.9973232,572973601.9973232,572973601.9973232
generators,capital,FR1 10,solar,37700075.59104643,37701394.14111494,792789688.8946782
generators,capital,FR1 10,solar rooftop,131975446.20584804,236235415.2391997,327465745.2251237
generators,capital,FR1 11,onwind,133445884.22347198,20212905.745001003,375.1635448188859
generators,capital,FR1 11,solar,37698967.24719529,37698848.47994018,37699330.28144156
generators,capital,FR1 11,solar rooftop,106610124.96240142,190831613.93181926,264527723.65833342
generators,capital,FR1 12,offwind,12806432.458949992,12806432.458949992,
generators,capital,FR1 12,offwind-ac,262.12487456266507,173.27804378665527,169.93291567493708
generators,capital,FR1 12,offwind-dc,190.94901616793672,141.5745420861793,213.87633985362373
generators,capital,FR1 12,onwind,133447381.24585351,2026182213.319587,2024420172.343388
generators,capital,FR1 12,solar,37698778.20473932,37698688.30293365,37698719.22935758
generators,capital,FR1 12,solar rooftop,742.7285718101709,84709602.96721007,158832824.87239593
generators,capital,FR1 13,offwind,12806432.458949992,12806432.458949992,
generators,capital,FR1 13,offwind-ac,73.0317577498473,35.63652114297617,37.27089779081183
generators,capital,FR1 13,onwind,133445690.389564,20212740.411283333,95.17814319948279
generators,capital,FR1 13,ror,73211231.41351582,73211231.41351582,73211231.41351582
generators,capital,FR1 13,solar,543234108.1374755,543234108.1374755,543234108.1374755
generators,capital,FR1 13,solar rooftop,105778273.79516219,189342600.89512575,262463677.71962297
generators,capital,FR1 14,onwind,133445712.33486684,20212752.684713896,101.00702267763678
generators,capital,FR1 14,ror,400279825.01441896,400279825.01441896,400279825.01441896
generators,capital,FR1 14,solar,37698771.71623969,37698669.37326176,37698703.2436603
generators,capital,FR1 14,solar rooftop,8932.56097852681,107555186.99666606,201668921.59990382
generators,capital,FR1 15,offwind,12806432.458949992,12806432.458949992,
generators,capital,FR1 15,offwind-ac,276.67678537202545,189.16082550067273,213.06322642657537
generators,capital,FR1 15,onwind,133446899.49766573,4528626715.3062315,4526864756.037106
generators,capital,FR1 15,ror,5460506.210400345,5460506.210400345,5460506.210400345
generators,capital,FR1 15,solar,790119175.0041665,790119175.0041665,790119175.0041665
generators,capital,FR1 15,solar rooftop,110972451.80515963,198640155.0652228,275351798.1004547
generators,capital,FR1 16,onwind,133445765.68579407,20212793.19994225,149.4671518623465
generators,capital,FR1 16,solar,37698862.572309785,37698722.12481627,37698838.70733863
generators,capital,FR1 16,solar rooftop,86651215.5562417,155105261.35043746,215004425.9184214
generators,capital,FR1 17,offwind,12806432.458949992,12806432.458949992,
generators,capital,FR1 17,offwind-ac,189.03478805221934,113.1763938438513,107.98448509567596
generators,capital,FR1 17,onwind,133445711.6702994,20212755.147651017,106.59387676011745
generators,capital,FR1 17,ror,48062894.765015095,48062894.765015095,48062894.765015095
generators,capital,FR1 17,solar,37699506.93410863,60183509.1820876,524393255.7647892
generators,capital,FR1 17,solar rooftop,48971004.932603635,87657863.44648743,121509924.30510204
generators,capital,FR1 18,offwind,12806432.458949992,12806432.458949992,
generators,capital,FR1 18,offwind-ac,319.8584287477645,207.02160094097144,197.10170710228965
generators,capital,FR1 18,offwind-dc,408.3752564307461,338.4661126532735,425.05491859339105
generators,capital,FR1 18,onwind,133446334.03899843,20213642.615007218,5250923189.751916
generators,capital,FR1 18,solar,37698877.75897895,37698794.88199617,37698968.6892832
generators,capital,FR1 18,solar rooftop,81882874.58146591,146569952.52497253,203172917.11121503
generators,capital,FR1 19,offwind,12806432.458949992,12806432.458949992,
generators,capital,FR1 19,offwind-ac,331.9584377862007,219.0580588796751,207.58996883877413
generators,capital,FR1 19,offwind-dc,459.08782898233613,355.53343262834363,411.88473115311825
generators,capital,FR1 19,onwind,1194370375.6399047,2486502773.5854883,3360669806.618948
generators,capital,FR1 19,solar,37698818.42458265,37698722.54782582,37698776.108466096
generators,capital,FR1 19,solar rooftop,98502593.60689326,176319169.76108366,244410804.5879008
generators,capital,FR1 2,onwind,133446089.72056374,20213206.800756335,1014540701.6934682
generators,capital,FR1 2,solar,37698834.68590455,37698712.03758834,37698762.22042491
generators,capital,FR1 2,solar rooftop,652183730.22582,1167405841.3842437,1618239309.1795843
generators,capital,FR1 20,onwind,133445773.83821419,20212804.74938593,175.44900667562274
generators,capital,FR1 20,ror,35597712.56013442,35597712.56013442,35597712.56013442
generators,capital,FR1 20,solar,37699193.58936856,37699452.653405935,659417808.9648937
generators,capital,FR1 20,solar rooftop,25046936.63279937,44833895.930803075,62148026.994868964
generators,capital,FR1 21,onwind,133446176.399707,20213455.335070383,1775107915.4415755
generators,capital,FR1 21,solar,37698773.56058929,37698673.283588395,37698696.18079641
generators,capital,FR1 21,solar rooftop,691.4610443210078,97295391.97538269,182431524.16679016
generators,capital,FR1 22,offwind,12806432.458949992,12806432.458949992,
generators,capital,FR1 22,offwind-ac,55.680512001122175,45.3018154948629,54.774616801395446
generators,capital,FR1 22,offwind-dc,46.749218676774305,42.16447392262943,56.727364258422355
generators,capital,FR1 22,onwind,133445901.0314793,20212940.291226663,583.5987741394872
generators,capital,FR1 22,solar,37699535.48927874,37700496.93185924,1507414022.2836156
generators,capital,FR1 22,solar rooftop,94535200.94484745,169217556.20067558,234566663.09580857
generators,capital,FR1 23,onwind,133445638.17949583,20212703.4334406,53.805103412751805
generators,capital,FR1 23,ror,151474809.86673203,151474809.86673203,151474809.86673203
generators,capital,FR1 23,solar,37698999.887236014,37698987.08395392,277560238.7679217
generators,capital,FR1 23,solar rooftop,50743053.01539401,90829820.64832625,125906840.46851993
generators,capital,FR1 24,onwind,133445822.92612194,20212844.955020193,219.36495398766507
generators,capital,FR1 24,solar,37698803.62025278,37698680.96891995,37698718.331297725
generators,capital,FR1 24,solar rooftop,69109346.0182292,123705410.39239314,171478460.82919198
generators,capital,FR1 25,onwind,133445713.71929695,20212754.637416124,103.03735742844206
generators,capital,FR1 25,ror,183387222.34624,183387222.34624,183387222.34624
generators,capital,FR1 25,solar,37698897.528513744,37698751.44062887,37699021.19809088
generators,capital,FR1 25,solar rooftop,140298710.25603124,251134020.57640243,348117953.6936257
generators,capital,FR1 3,offwind,12806432.458949992,12806432.458949992,
generators,capital,FR1 3,offwind-ac,460.0978728154154,356.98865049302725,475.7030955542713
generators,capital,FR1 3,offwind-dc,227.2611738949233,171.637723425856,307.58786399742775
generators,capital,FR1 3,onwind,3600579653.242033,3487346760.360553,3286659524.803995
generators,capital,FR1 3,solar,37698995.04310301,37699013.04809441,857363571.9947793
generators,capital,FR1 3,solar rooftop,69909253.36816071,125137227.94352216,173463218.20011833
generators,capital,FR1 4,offwind,12806432.458949992,12806432.458949992,
generators,capital,FR1 4,offwind-ac,133.18048367148893,82.94046766500676,128.7687007951035
generators,capital,FR1 4,onwind,133447029.24488623,1855651365.5748727,1853889166.5051968
generators,capital,FR1 4,ror,195388628.2654437,195388628.2654437,195388628.2654437
generators,capital,FR1 4,solar,516581668.31475204,516581668.31475204,516581668.31475204
generators,capital,FR1 4,solar rooftop,118858077.48606195,212755386.55055165,294918105.7490715
generators,capital,FR1 5,onwind,133445858.11839612,20212883.01856654,286.3660117056862
generators,capital,FR1 5,solar,37698757.775917776,37698655.053450614,37698667.12274261
generators,capital,FR1 5,solar rooftop,472.65229355912146,82229401.53057426,154182378.57640862
generators,capital,FR1 6,offwind,12806432.458949992,12806432.458949992,
generators,capital,FR1 6,offwind-ac,228.65834983006866,146.4622438352082,138.41098466561684
generators,capital,FR1 6,offwind-dc,140.81335104311515,84.39618747855646,117.35875188562875
generators,capital,FR1 6,onwind,133445762.29465301,20212796.125138488,156.88494072858592
generators,capital,FR1 6,solar,1195653413.7469864,1195653413.7469864,1195653413.7469864
generators,capital,FR1 6,solar rooftop,113510261.53590319,203182823.21475625,281648771.84411037
