cluster,,,,37m,37m,37m
ll,,,,v3.0,v3.0,v3.0
opt,,,,3H-I-T-H-B-A-CCL,3H-I-T-H-B-A-CCL,3H-I-T-H-B-A-CCL
AC,links,CH0 0,Haber-Bosch0,-10.90215537896771,-1.1019909007235167,-0.9084184186749231
AC,links,CH0 0,battery charger0,-10.207253376824733,-4.970241453618003,-5.711218518530515
AC,links,CH0 0,electricity distribution grid0,-57885350.521914154,-59044726.77198192,-66111108.13189086
AC,links,CH0 0,helmeth0,-1.3084869974496325,-0.6972909911771593,-0.6588287087605301
AC,links,CH0 0,residential rural ground heat pump0,-760293.0851204207,,
AC,links,CH0 0,residential urban decentral air heat pump0,-974592.8414023255,,
AC,links,CH0 0,services rural ground heat pump0,-216878.561202439,,
AC,links,CH0 0,services urban decentral air heat pump0,-388072.3516005494,,
AC,links,CH0 0,urban central air heat pump0,-1217232.0182712928,,
AC,links,CH0 0 H2,H2 Fuel Cell1,1.3118528878311726,0.5526327149203012,0.4189072417526723
AC,links,CH0 0 H2,methanolisation2,-27.880414893892244,-82.55389982683067,-31.613368762755286
AC,links,CH0 0 battery,battery discharger1,9.186528456476433,4.473217522070941,5.140096946282029
AC,links,CH0 0 gas,CCGT1,150984.60391224452,154371.59919151303,38393.728255113325
AC,links,CH0 0 gas,OCGT1,0.9496567419955606,0.31141348718586137,0.0994395913871968
AC,links,CH0 0 gas,urban central gas CHP CC1,2.1168083035930882,1.0248642336586,0.27948359242738424
AC,links,CH0 0 gas,urban central gas CHP1,2.987730688941805,1.680055468864654,0.5522746930790464
AC,links,CH0 0 solid biomass,solid biomass1,1.4302283677104968,0.7444136474797319,0.3618658788305549
AC,links,CH0 0 solid biomass,urban central solid biomass CHP CC1,2.3866334335182753,1.8968671747161339,1.7251828953521964
AC,links,CH0 0 solid biomass,urban central solid biomass CHP1,1450443.2799003697,2415589.6835523825,1944257.6342331208
AC,links,CZ0 0,H2 Electrolysis0,-2.8679438571559364,-2.1053101683825455,-4.450126375115595
AC,links,CZ0 0,Haber-Bosch0,-18.196956781020937,-0.8635697230654097,-0.6419599264496969
AC,links,CZ0 0,battery charger0,-10.137685916989,-4.13633151110254,-3.7041517165557063
AC,links,CZ0 0,electricity distribution grid0,-72484717.41602537,-72552676.21535684,-77904441.19921733
AC,links,CZ0 0,helmeth0,-1.2937274156855865,-0.6915952964325404,-0.8295735789541209
AC,links,CZ0 0,residential rural resistive heater0,-335106.8551115006,,
AC,links,CZ0 0,residential urban decentral air heat pump0,-348900.23050005717,,
AC,links,CZ0 0,residential urban decentral resistive heater0,-464274.7969004739,,
AC,links,CZ0 0,services rural resistive heater0,-168299.2585286572,,
AC,links,CZ0 0,services urban decentral resistive heater0,-189004.31464640785,,
AC,links,CZ0 0,urban central air heat pump0,-456397.9545187402,,
AC,links,CZ0 0,urban central resistive heater0,-101959.7457843617,,
AC,links,CZ0 0 H2,H2 Fuel Cell1,1.335948377302063,0.5567366979945187,0.45135801221432487
AC,links,CZ0 0 H2,methanolisation2,-31.79138712673571,-24.840126631236334,-10.877262678951187
AC,links,CZ0 0 battery,battery discharger1,9.123917742624181,3.7226985738066367,3.3337368245050882
AC,links,CZ0 0 gas,CCGT1,1444477.32898363,2537308.69938717,499209.97368288983
AC,links,CZ0 0 gas,OCGT1,0.9820651492303396,0.3398904916880825,0.10391218974635802
AC,links,CZ0 0 gas,urban central gas CHP CC1,2.259070041525725,1.0752283535137663,0.28800279230603026
AC,links,CZ0 0 gas,urban central gas CHP1,3.033538973762297,1.7638779071395279,0.531756336168265
AC,links,CZ0 0 solid biomass,solid biomass1,1.1786693344242931,0.8808758916943146,0.4102081607021649
AC,links,CZ0 0 solid biomass,urban central solid biomass CHP CC1,1.328444160736995,2.2365936601948615,4.654417129352521
AC,links,CZ0 0 solid biomass,urban central solid biomass CHP1,6396165.102957656,5443671.50490841,5338647.333687351
AC,links,DE0 0,DC0,0.6108326023244208,46182323.42869946,49925978.905845605
AC,links,DE0 0,DC1,-0.6108326023244208,-46182323.42869946,-49925978.905845605
AC,links,DE0 0,H2 Electrolysis0,-3.8044087084381237,-3.5294911919991963,-757263.6441343607
AC,links,DE0 0,Haber-Bosch0,-14.002658655827982,-1.1864251399771093,-0.8513844556933764
AC,links,DE0 0,battery charger0,-10.397140342516,-4.49158430367935,-3.8964830179745835
AC,links,DE0 0,electricity distribution grid0,-613223973.5856037,-640518103.3970249,-705361717.0653837
AC,links,DE0 0,helmeth0,-1.3263085160858181,-0.6894610807747814,-0.735703821121813
AC,links,DE0 0,residential rural ground heat pump0,-2928174.459246486,,
AC,links,DE0 0,residential urban decentral air heat pump0,-2294774.6626269706,,
AC,links,DE0 0,services rural ground heat pump0,-1210137.8940464924,,
AC,links,DE0 0,services urban decentral air heat pump0,-948370.2440789012,,
AC,links,DE0 0,urban central air heat pump0,-3189261.9777180087,,
AC,links,DE0 0 H2,H2 Fuel Cell1,1.3561929819439507,0.5779673277960578,0.4953979193484639
AC,links,DE0 0 H2,methanolisation2,-28.753367033859135,-52.20237683830359,-66.88454101872973
AC,links,DE0 0 battery,battery discharger1,9.357426725598641,4.042426087125892,3.5068349957913263
AC,links,DE0 0 gas,CCGT1,36255948.93626837,58951300.798596665,11675523.803261118
AC,links,DE0 0 gas,OCGT1,1.9528294713258982,0.857479268477066,1989.3834028797505
AC,links,DE0 0 gas,urban central gas CHP CC1,2.839046647088079,1.2423283733078638,0.3125825035829645
AC,links,DE0 0 gas,urban central gas CHP1,4.598860725423222,2.0431655213645867,0.6968678175688645
AC,links,DE0 0 solid biomass,solid biomass1,0.9727227334156885,0.7881343686198216,0.3639217096650256
AC,links,DE0 0 solid biomass,urban central solid biomass CHP CC1,0.9136336569205621,1.915472113348857,1.2162610903677746
AC,links,DE0 0 solid biomass,urban central solid biomass CHP1,16650496.14541065,16324550.339103267,12292185.62280992
AC,links,DK0 0,H2 Electrolysis0,-5.810386052968511,-4.875598335179493,-30573713.87922246
AC,links,DK0 0,Haber-Bosch0,-221812.9232947096,-85686.54804676681,-106938.11898727587
AC,links,DK0 0,battery charger0,-11.377971384831197,-4.584064151367693,-3.48710100819133
AC,links,DK0 0,electricity distribution grid0,-27282054.449112713,-31669034.703537297,-35298056.963861056
AC,links,DK0 0,helmeth0,-1.5065411713636596,-0.8042172665162893,-0.5488121313863032
AC,links,DK0 0,residential rural resistive heater0,-320876.6678184345,,
AC,links,DK0 0,residential urban decentral air heat pump0,-1185370.3114834672,,
AC,links,DK0 0,residential urban decentral resistive heater0,-487104.1868917459,,
AC,links,DK0 0,services rural resistive heater0,-169476.86174084226,,
AC,links,DK0 0,services urban decentral air heat pump0,-368387.09292047215,,
AC,links,DK0 0,services urban decentral resistive heater0,-156751.91869301835,,
AC,links,DK0 0,urban central air heat pump0,-1447647.91845673,,
AC,links,DK0 0,urban central resistive heater0,-116590.59375400905,,
AC,links,DK0 0 H2,H2 Fuel Cell1,1.2219388613430333,0.5140677846245743,0.34621847833822694
AC,links,DK0 0 H2,methanolisation2,-142.35263618765467,-115.33731312456825,-3316916.506724556
AC,links,DK0 0 battery,battery discharger1,10.240174663683062,4.125657950045444,3.138391186975078
AC,links,DK0 0 gas,CCGT1,1514058.5453661303,1103241.7198509905,17209.75649701625
AC,links,DK0 0 gas,OCGT1,1.1171360610972183,0.3324028814019793,0.10186468566444934
AC,links,DK0 0 gas,urban central gas CHP CC1,2.3534632714557295,1.0303740500427123,0.23275021356987796
AC,links,DK0 0 gas,urban central gas CHP1,3.3840352643261076,1.684289565957719,0.3841891064711866
AC,links,DK0 0 solid biomass,solid biomass1,1.395283434998746,0.7650161129793225,0.3932230930481413
AC,links,DK0 0 solid biomass,urban central solid biomass CHP CC1,2.2675592316378594,1.9164631806589487,1.501594987044458
AC,links,DK0 0 solid biomass,urban central solid biomass CHP1,713020.444800497,757407.3865733101,921558.2381943805
AC,links,DK1 0,DC0,-7681320.765263757,-9568011.628973693,-4371786.128716024
AC,links,DK1 0,DC1,7681320.765263757,9568011.628973693,4371786.128716024
AC,links,DK1 0,H2 Electrolysis0,-4.732026463858349,-4.271355673343908,-9892982.01708441
AC,links,DK1 0,Haber-Bosch0,-59444.19395179297,-25040.070829935015,-28870.603955246774
AC,links,DK1 0,battery charger0,-11.059912978412957,-4.434960994681883,-3.202380655698671
AC,links,DK1 0,electricity distribution grid0,-15441673.409625102,-17439888.10307013,-19949730.592536632
AC,links,DK1 0,helmeth0,-1.5002293448282145,-0.8065374219989773,-0.46725780047565635
AC,links,DK1 0,residential rural resistive heater0,-95493.82195731567,,
AC,links,DK1 0,residential urban decentral air heat pump0,-653743.5525536819,,
AC,links,DK1 0,residential urban decentral resistive heater0,-251536.2960435886,,
AC,links,DK1 0,services rural resistive heater0,-87942.11160661331,,
AC,links,DK1 0,services urban decentral resistive heater0,-90371.10961945384,,
AC,links,DK1 0,urban central air heat pump0,-761988.3255573148,,
AC,links,DK1 0,urban central resistive heater0,-59393.31677543521,,
AC,links,DK1 0 H2,H2 Fuel Cell1,1.2325724879020177,0.5183589939950671,0.34426027393873765
AC,links,DK1 0 H2,methanolisation2,-56.91269183627547,-56.536773755882265,-758062.786195675
AC,links,DK1 0 battery,battery discharger1,9.953922097906435,3.991465109028127,2.8821428697306555
AC,links,DK1 0 gas,CCGT1,65179.102275928766,221735.04718922652,0.264168184124551
AC,links,DK1 0 gas,OCGT1,1.1243425785765626,0.3286134573067845,0.10238705664938544
AC,links,DK1 0 gas,urban central gas CHP CC1,2.3397060614751606,1.011319116678604,0.2494777339155217
AC,links,DK1 0 gas,urban central gas CHP1,3.367732003625757,1.6527231755252796,0.42034036270988473
AC,links,DK1 0 solid biomass,solid biomass1,1.4771810101116447,0.7586762177750862,0.3691134910345055
AC,links,DK1 0 solid biomass,urban central solid biomass CHP CC1,2.238986856329327,1.8656093681674117,1.1934208926890453
AC,links,DK1 0 solid biomass,urban central solid biomass CHP1,39.66546997761855,228166.17201579816,143152.6930804478
AC,links,EE2 0,H2 Electrolysis0,-2.2016740773667847,-10.825897682508726,-16783208.319280587
AC,links,EE2 0,Haber-Bosch0,-216.46082856207875,-1.7842340867443651,-38281.23628604356
AC,links,EE2 0,battery charger0,-10.103953527190043,-4.377753977258693,-3.159116459477942
AC,links,EE2 0,electricity distribution grid0,-8164849.485638635,-8645959.231957357,-9112820.220314875
AC,links,EE2 0,helmeth0,-1.2019737715058278,-0.5369070545129686,-0.5015179137027908
AC,links,EE2 0,residential rural resistive heater0,-21708.707087500035,,
AC,links,EE2 0,residential urban decentral air heat pump0,-281947.74165160314,,
AC,links,EE2 0,residential urban decentral resistive heater0,-18245.18961713028,,
AC,links,EE2 0,urban central air heat pump0,-352483.62877750857,,
AC,links,EE2 0 H2,H2 Fuel Cell1,1.3478161401243076,0.5228458505749182,0.3026644588674248
AC,links,EE2 0 H2,methanolisation2,-21.713273935698272,-168041.33288264705,-1103766.2845128272
AC,links,EE2 0 battery,battery discharger1,9.093558591805248,3.9399787933473025,2.843205093132176
AC,links,EE2 0 gas,CCGT1,3.65270621893497,1.3179374048296877,0.25493732382235823
AC,links,EE2 0 gas,OCGT1,1.0146700026460018,0.3249693402670223,0.09908733639252859
AC,links,EE2 0 gas,urban central gas CHP CC1,2.161581803475568,0.9681968538522578,0.22793665216907835
AC,links,EE2 0 gas,urban central gas CHP1,3.145815609973489,1.4848045785737134,0.34036871815957537
AC,links,EE2 0 solid biomass,solid biomass1,1.5652299830040797,0.8226365028083188,0.4127107073387185
AC,links,EE2 0 solid biomass,urban central solid biomass CHP CC1,2.0947727280081962,3.0504632881321503,9.151354498175358
AC,links,EE2 0 solid biomass,urban central solid biomass CHP1,641778.1942414937,695506.1166417705,607928.3840717233
AC,links,ES0 0,DC0,-6.208621029710255,-6.524844634877939,-7.648816398409937
AC,links,ES0 0,DC1,6.208621029710255,6.524844634877939,7.648816398409937
AC,links,ES0 0,H2 Electrolysis0,-5.276912442612948,-137969851.0810877,-369600091.55640286
AC,links,ES0 0,Haber-Bosch0,-13794287.535364095,-9034761.888913129,-6855157.07775392
AC,links,ES0 0,battery charger0,-12.042687138307567,-12.24907871953414,-13.42051130402373
AC,links,ES0 0,electricity distribution grid0,-262725292.73983577,-261311244.797647,-235118755.4173533
AC,links,ES0 0,helmeth0,-1.4315765561006937,-0.9086356305834336,-0.773887452706094
AC,links,ES0 0,residential rural resistive heater0,-7218821.865149623,,
AC,links,ES0 0,residential urban decentral air heat pump0,-1043796.0131261654,,
AC,links,ES0 0,residential urban decentral resistive heater0,-15162544.699304692,,
AC,links,ES0 0,services rural resistive heater0,-7077095.021931288,,
AC,links,ES0 0,services urban decentral air heat pump0,-501294.43807192834,,
AC,links,ES0 0,services urban decentral resistive heater0,-7636295.658131157,,
AC,links,ES0 0,urban central air heat pump0,-1093576.5683918456,,
AC,links,ES0 0,urban central resistive heater0,-3120152.896153775,,
AC,links,ES0 0 H2,H2 Fuel Cell1,1.1098711083733275,0.4503359259313273,0.31605829424967413
AC,links,ES0 0 H2,methanolisation2,-50.021300289495635,-14049998.677384354,-27052504.34431882
AC,links,ES0 0 battery,battery discharger1,10.838418841812068,11.024171061398837,12.07846045323853
AC,links,ES0 0 gas,CCGT1,76017560.3523674,41691911.33502453,5383639.2806143975
AC,links,ES0 0 gas,OCGT1,1.1612343775263838,0.3032980315984032,0.09183289683211139
AC,links,ES0 0 gas,urban central gas CHP CC1,2.0705832985869295,0.7572362599900755,0.19890445005638102
AC,links,ES0 0 gas,urban central gas CHP1,3.1496848618730806,1.1267640826178718,0.2923182621360385
AC,links,ES0 0 solid biomass,solid biomass1,1.4923321617874334,0.7737012578557481,0.41976044534413004
AC,links,ES0 0 solid biomass,urban central solid biomass CHP CC1,1.761079122438156,1.1200460939295227,0.920442223935168
AC,links,ES0 0 solid biomass,urban central solid biomass CHP1,3458634.1323627867,2799538.9706482124,2342070.7086551283
AC,links,ES3 0,DC0,2849634.2639140678,4739312.330621062,2375874.3744050893
AC,links,ES3 0,DC1,-2849634.2639140678,-4739312.330621062,-2375874.3744050893
AC,links,ES3 0,H2 Electrolysis0,-26.99940899517035,-86984.31286946847,-1826195.6709793797
AC,links,ES3 0,Haber-Bosch0,-24926.049764449366,-1.8837548382647662,-0.7446577608347127
AC,links,ES3 0,battery charger0,-13.355970736845405,-14.076776406843564,-12.826217213582897
AC,links,ES3 0,electricity distribution grid0,-3732667.76380435,-3490715.5013370845,-3370503.5128022186
AC,links,ES3 0,helmeth0,-1.7148543236543339,-0.8528486301003844,-0.7835632158207289
AC,links,ES3 0,residential rural resistive heater0,-43908.11637140412,,
AC,links,ES3 0,residential urban decentral resistive heater0,-267689.6901873822,,
AC,links,ES3 0,services rural resistive heater0,-138796.6245075097,,
AC,links,ES3 0,services urban decentral resistive heater0,-143557.89472825127,,
AC,links,ES3 0,urban central resistive heater0,-109815.9642335652,,
AC,links,ES3 0 H2,H2 Fuel Cell1,1.0471051573657681,0.41633264527001196,0.26349167659048767
AC,links,ES3 0 H2,methanolisation2,-5485020.390249441,-5585662.163041922,-4135496.1115535586
AC,links,ES3 0 battery,battery discharger1,12.020374080496314,12.669098979978049,11.543595771831953
AC,links,ES3 0 gas,CCGT1,285300.1494653295,460965.0273514822,253910.5021899774
AC,links,ES3 0 gas,OCGT1,0.931343684188482,0.3228851019631889,0.08790068703840156
AC,links,ES3 0 gas,urban central gas CHP CC1,1.6460994090035095,0.6790033248743308,0.1835569468518824
AC,links,ES3 0 gas,urban central gas CHP1,2.3496833297765147,1.0881902182400767,0.24663053947183738
AC,links,ES3 0 solid biomass,solid biomass1,2.0219511084157697,0.8691410531287108,0.36500519659641456
AC,links,ES3 0 solid biomass,urban central solid biomass CHP CC1,2.4484668207334654,0.8438898203657705,0.4827645098466581
AC,links,ES3 0 solid biomass,urban central solid biomass CHP1,10475.901238495775,4.501553087910903,0.5760346445592767
AC,links,EU coal,coal1,137392068.81758466,38320.989563430965,226566.04746808522
AC,links,EU lignite,lignite1,251158536.77608767,3264068.853129164,469636.1763333173
AC,links,EU oil,oil1,6051.195628522465,7.365125070013042,1.829636683120011
AC,links,EU uranium,nuclear (SMR)1,0.6546429952550178,0.265137385235843,0.11172968259156253
AC,links,EU uranium,nuclear1,408419732.69210064,241123344.1243281,139650228.34295326
AC,links,FI1 0,DC0,5359259.409834364,1861610.174930094,6608773.612496055
AC,links,FI1 0,DC1,-5359259.409834364,-1861610.174930094,-6608773.612496055
AC,links,FI1 0,H2 Electrolysis0,-2.603111350188193,-2.626284833509949,-18.498834213610053
AC,links,FI1 0,Haber-Bosch0,-731.9753043355362,-1.0096604390750796,-0.7747411639965398
AC,links,FI1 0,battery charger0,-10.067842019588017,-4.008060687009875,-2.941573361385122
AC,links,FI1 0,electricity distribution grid0,-84957155.31547672,-91960810.19322975,-107252451.04268506
AC,links,FI1 0,helmeth0,-1.152889882563954,-0.37645608352427234,-0.5398084352226831
AC,links,FI1 0,residential rural ground heat pump0,-498278.0099767804,,
AC,links,FI1 0,residential rural resistive heater0,-182102.28630240017,,
AC,links,FI1 0,residential urban decentral air heat pump0,-1778989.7843358212,,
AC,links,FI1 0,residential urban decentral resistive heater0,-413229.2506252044,,
AC,links,FI1 0,services rural resistive heater0,-190232.8212191917,,
AC,links,FI1 0,services urban decentral air heat pump0,-782834.0630438155,,
AC,links,FI1 0,services urban decentral resistive heater0,-225665.11731261015,,
AC,links,FI1 0,urban central air heat pump0,-2325098.73733332,,
AC,links,FI1 0,urban central resistive heater0,-160188.28372985608,,
AC,links,FI1 0 H2,H2 Fuel Cell1,1.5680697668146082,0.6206633449568,0.37909072897793683
AC,links,FI1 0 H2,methanolisation2,-19.457285815400528,-39.194303190198156,-16.15263779470692
AC,links,FI1 0 battery,battery discharger1,9.061058234963493,3.6072548321232274,2.6474163048573987
AC,links,FI1 0 gas,CCGT1,5710267.625187398,1588875.8066872186,104896.30366205482
AC,links,FI1 0 gas,OCGT1,1.0057114352744105,0.32012064385902883,0.0981991196119493
AC,links,FI1 0 gas,urban central gas CHP CC1,2.8229356596910753,1.312367282502148,0.2563424246337659
AC,links,FI1 0 gas,urban central gas CHP1,4.319875770042209,2.207586142898852,0.4152890160377652
AC,links,FI1 0 solid biomass,solid biomass1,0.414308482935389,0.23007415280528634,0.16129215222960414
AC,links,FI1 0 solid biomass,urban central solid biomass CHP CC1,0.2558196013806996,0.1607559927865388,0.13610205879767204
AC,links,FI1 0 solid biomass,urban central solid biomass CHP1,0.3245103018531001,0.1921366750578728,0.14708679216983095
AC,links,FR0 0,DC0,5983773.010969814,59746134.26247759,71048769.41028892
AC,links,FR0 0,DC1,-5983773.010969814,-59746134.26247759,-71048769.41028892
AC,links,FR0 0,H2 Electrolysis0,-4.058124352990836,-69.87253547047462,-210320101.69814774
AC,links,FR0 0,Haber-Bosch0,-13.55538088412682,-1.417648944821309,-0.9685677546190402
AC,links,FR0 0,battery charger0,-10.931672515537144,-5.900054523702547,-5.924399867759218
AC,links,FR0 0,electricity distribution grid0,-444879253.27940667,-510568630.4246716,-533121337.69140905
AC,links,FR0 0,helmeth0,-1.3438131512838405,-0.8341512075301463,-0.8552276735810345
AC,links,FR0 0,residential rural ground heat pump0,-1635105.1234799123,,
AC,links,FR0 0,residential rural resistive heater0,-2756382.418029585,,
